date,AMD,GOOG,JPM,AAPL,T,MSFT,FB,AMZN,BABA,V,BAC,WMT,PFE,BA,PG
2016-09-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016-09-02,1.0217687074829933,1.0034860428210932,1.0041668313271106,1.009369022432005,0.9997570946309632,1.001389494979742,1.0026947768883252,1.002361734707119,1.0187846438103059,1.0086097258106512,1.0012473713770718,0.9953318161979263,1.0025931231638632,1.009699773582069,0.9987549100625124
2016-09-06,0.998639455782313,1.0146986133874452,1.0034223026643379,1.0090880980738148,1.0065915684234064,1.0003469172748372,1.028215899183641,1.0236822298928137,1.0652843358653254,1.0151289831560817,0.9874805710479225,1.002195418523552,1.0025931231638632,1.0237881819808585,1.0037364977118097
2016-09-07,0.9306122448979592,1.0150498191940478,0.9992570520774879,1.0152723356811977,1.0075687104761222,1.0012160363423235,1.0386779741618453,1.0179855181542135,1.0502976801478134,1.0238626349416171,0.9824780240592469,0.9892914958186328,1.0046106994791617,1.0210933918811482,0.9959233741691726
2016-09-08,0.846938775510204,1.0085069850932649,1.0005959390782704,0.9886625561970646,1.0056171866589747,0.9972228359209103,1.032495838947452,1.0174405024525706,1.0528638883186203,1.0205416691702218,0.9924896487767924,0.9861326622515009,1.0011510936971295,1.0230952826465487,0.9939980279936493
2016-09-09,0.8027210884353743,0.9881370483103098,0.9916679180860397,0.9662705438129825,0.9694822527264749,0.9760371457107331,1.0073710073710074,0.9864005605875789,1.0225826319031,1.0003692743696049,0.9849792975535847,0.9651287545816956,0.9832743555930821,0.9894537126085617,0.9765594014727426
2016-09-12,0.8081632653061226,1.0003121829392023,0.997769575492203,0.9879134245752239,0.9938970026029519,0.9906241041774319,1.0199730522311168,1.0011289610962602,1.034695134469308,1.0205416691702218,0.9949909222711302,0.987643472206206,0.9991335173818311,1.0016938447170103,0.9993209716613112
2016-09-13,0.7809523809523811,0.9881760711777102,0.98988326233175,1.0114310852556656,0.9758309157808442,0.9815951256297005,1.0082428469525244,0.987529521683839,1.02935742147403,1.0072565543071161,0.9837253954363187,0.9810542971960243,0.981544552702066,0.9912243645631017,0.9857318095921043
2016-09-14,0.8217687074829932,0.9918182054684045,0.9879484362526971,1.0472216288345444,0.9738766316754123,0.9769062647782195,1.0126813030038837,0.9876333341984377,1.0511188667624718,1.0023370686374653,0.97809589738901,0.9818775791423562,0.9786604937685985,0.9828335824121232,0.985278714733196
2016-09-15,0.819047619047619,1.0038762714950962,0.9915193285015373,1.0828258649397622,0.9875483395485826,0.9930543509816847,1.0172782753427914,0.9987931795177909,1.0721617737630877,1.0087324000080116,0.9805971708833479,0.9939582199009435,0.9844286116355334,0.9836032889839629,0.997169692006007
