date,AMD,GOOG,JPM,AAPL,T,MSFT,FB,AMZN,BABA,V,BAC,WMT,PFE,BA,PG
2016-09-26,-0.03511450381679382,-0.016126572626763203,-0.02185967595167071,0.0015083680713672276,-0.003393479261158183,-0.009229896001171967,-0.005079712410128057,-0.008178715482469734,-0.016897224027481172,-0.008844112802201543,-0.027710908186182825,-0.010090322049690292,-0.01809591185405468,-0.00918202642490551,0.001025543445356325
2016-09-27,0.034810126582278444,0.01136642513013264,0.00881847033456884,0.0018611772084184963,0.007780187043281428,0.018454351076195863,0.010839682664362638,0.021209770258771687,0.022381716876003432,0.004278028300419789,0.013257903217998024,0.009914072103422322,0.0056465126590119485,0.005743986941493473,0.005805047663601126
2016-09-28,0.007645259938837912,-0.0018518282014279297,0.005273648567517553,0.007603946687680496,-0.014714865395523358,0.0013808620861721632,0.004196130235449402,0.015451348470181703,0.004526140772215026,0.00985985626410546,0.005883557436352493,-0.007466197046449574,0.004729795442020235,0.006929233395461809,0.012448764204894047
2016-09-29,0.012139605462822445,-0.008380674548339129,-0.015889245097617688,-0.015532580869736856,-0.002936552747240473,-0.010857708211776007,-0.008821481080244387,0.000398204459889806,-0.029425287356321883,-0.012655867843203716,-0.014303938332926092,-0.014764798492861941,-0.019710966059968582,-0.009074526707845143,-0.013749024247155073
2016-09-30,0.0359820089955023,0.0029418975239028367,0.01431872762698827,0.00775472211163053,-0.002945201486757809,0.0034843205574912606,0.001405261925208956,0.009963210904046838,0.0022738038844150044,0.00952101729783994,0.03232046480889972,0.019652204239813065,0.016506484102429164,0.005418431903053245,0.017228305154112
2016-10-03,0.005788712011577379,-0.00608524488929485,-0.0012013784741058409,-0.004688307227323385,0.003939463119386533,-0.0031253651127467474,0.0038980275980353696,-0.0006807514540611015,-0.0038756026089423745,0.001935714109916109,-0.0012736814729359391,-0.0015258937535659323,-0.005611410623795887,0.004858283938094399,-0.012144804930413922
2016-10-04,0.0028776978417266452,0.005009319664492029,0.008632215543419086,0.00426627633923693,-0.021339375098793467,-0.003133332356646923,-0.004504154694416451,-0.003238759949327208,0.0006642626684381092,-0.0015696524042826399,0.010876822819293697,-0.003610156277685239,0.0011885301951795046,-0.0009821930406210821,-0.003496704487498503
2016-10-05,-0.027259684361549463,5.1517844493531584e-05,0.016366000402260994,0.0004422279814226826,-0.018546015086170264,0.006988112493180099,0.002184257742413598,0.012385645600278217,0.014319582740635273,0.007494018439812233,0.019617297568644165,-0.0011143861021826185,0.0053371581340435625,0.018222545393841383,0.005659279696797137
2016-10-06,0.026548672566371723,0.0005022731077826137,0.0026598521265572828,0.007430750543561793,-0.0012790123599365488,0.001734904416070604,0.0021016579746244712,-0.0031976881898716503,0.0011219147344803115,0.0001208780877330895,0.006827884198047585,-0.03223159990445945,-0.007372827620119815,-0.0017821546494057872,0.00416412917587583
2016-10-07,-0.030172413793103425,-0.0022912751332285763,0.0035355073725042985,0.001492739235914975,-0.0061344017946448615,0.001038047160121458,0.0019418983998757966,-0.002649525936839092,-0.010085917071348538,-0.00575871743095524,-0.005546226056967862,-0.00951507895507353,-0.002675757506624188,-0.004240272640844922,0.00874219577025026
2016-10-10,0.01333333333333342,0.014011456881870332,0.0077816853969123745,0.017447140594836652,0.003600972669838942,0.0041533406830909225,0.009690673695635255,0.0027161288016870344,0.02273584905660364,0.0028954222122352657,0.010539664464702891,-0.010480927868558143,0.001490157120075386,0.014867674603388448,-0.01044357481590008
2016-10-11,-0.049707602339181256,-0.0036516782451586627,-0.004808135568217464,0.002153923441971406,0.002307019018415568,-0.014645962305307791,-0.010442260442260598,-0.012724097373204568,-0.0293330873535651,-0.01299300762659672,-0.01165902630163651,-0.008679072939248078,-0.014282264801085964,-0.015459362231961538,-0.005839408948565494
2016-10-12,0.01846153846153853,0.003920466880355411,-0.002634167280430866,0.008942710258873054,0.005881502472313116,-0.0013992134250943034,0.001319056486654313,0.0037184115523465344,-0.01529981944312453,0.0025603651993773013,-0.00496220047030782,0.0010381742018443774,-0.0018107366420931914,-0.004337225857961258,0.0003392445990300086
2016-10-13,-0.01963746223564955,-0.010112702572060872,-0.005725016526379467,-0.0030680480276390476,0.0010176390773406485,-0.003327097710249749,-0.009531189461449152,-0.00576676377848917,-0.014186450492182923,-0.00462014924542109,-0.012480387497477152,0.011414377197724646,-0.009371890959740004,0.0016523760976983048,-0.003726752179550097
2016-10-14,0.04006163328197232,0.00043691129415690533,-0.003248012032903702,0.005556035146394356,-0.0038108311460062216,0.008784261854135167,0.0004694101079643076,-0.0076210688790274705,-0.002936857562408357,0.007084211245983463,0.010739431977004887,0.003224222968497781,-0.0030530875687112546,0.0009000262607132825,0.002154216328541958
2016-10-17,-0.011851851851851891,0.0018367949854212196,-0.005183135906572267,-0.0006797145906756175,0.001277058211369031,-0.003483108207096519,-0.0026587425711603885,-0.012163410129289343,0.009720176730486196,-0.0036387694343368304,0.0031243273564538487,-0.0033598747386504035,-0.004899228346350926,0.0037447495986917545,-0.006785970918668838
2016-10-18,0.008995502248875686,0.019616390584132448,0.007890583903208848,-0.0006810625638772327,0.0022917422423374134,0.007690724453379483,0.00807589775756612,0.005781413371055866,0.0048619214313496695,-0.006938663257417987,0.013082605076986997,0.009529138372003976,0.00584457874827482,0.008209297480892719,-0.004326075469275548
2016-10-19,0.005943536404160454,0.007921937479566266,0.009600224347988462,-0.0029795745819778396,0.0005084307586245007,-0.002254047163566031,0.011977910865676344,4.892068733575172e-05,0.005709309076833868,0.015077063178707828,0.012920079073708068,0.0002902466324445907,-0.0027509854902290076,0.007993966225001703,-0.014294429537191844
2016-10-20,0.028064992614475592,-0.005726333649383575,-0.0013163133350411194,-0.0005120059165127921,-0.018538243560996426,-0.004867385228957244,-0.0008454384751365174,-0.009013195709865585,-0.0007697488694314858,-0.003743389770935468,0.005462022469062244,-0.002322842727341623,-0.001840170897041249,-0.002496473137387989,-0.0071313558255969856
2016-10-21,-0.06321839080459779,0.003011405699085312,0.003370062533897711,-0.0039291682489766,-0.030013163668275666,0.042095847537322095,0.01592307692307693,0.010699476749925996,0.0008666345690899746,-0.001818282746667843,0.006642340826448434,-0.005674434722342525,-0.011064750529139689,-0.0015463269071039898,-0.007064747089402634
2016-10-24,0.07438650306748462,0.017188535972078034,0.005547085547085384,0.009004520563967722,-0.016803884314967377,0.0224598892780159,0.009161808132051252,0.02332140807580063,0.005387723686742341,0.009958217012015824,0.005997508342045821,0.012437377477673817,-0.0015540598108545467,0.013418863884654408,-0.002726826124959336
2016-10-25,0.07066381156316925,-0.006690361697679337,-0.0010153885737389512,0.0051005328835707076,-0.0043402511517769415,-0.00016376204512946746,-0.007427971188475491,-0.003472180792039148,-0.002679425837320615,-0.013707128514424793,-0.002980876340305194,0.002457225225668047,0.004669436015414696,0.011422614336183967,0.034125426391899305
2016-10-26,-0.028000000000000025,-0.010647913132838749,0.004796953497606005,-0.022495206199453777,-0.007359759460017101,-0.005901571511081616,-0.009448937939375623,-0.015074594698148758,-0.013816925734024155,-0.003412994688829496,0.00897560732030045,0.003315791168007731,0.0037168279896850898,0.04689994479934212,0.004944143305919413
2016-10-27,-0.024691358024691357,-0.00465541191635277,0.00144640519485284,-0.009602887891552725,0.002473511393049188,-0.008742750506423924,-0.010302197802197766,-0.005142294460180663,-0.0038918077446974397,0.002078960669051888,0.0023693164243736575,0.0034484549943771814,0.0024675812626298033,-0.01532240126313178,-0.00938163686170701
2016-10-28,0.012658227848101333,2.5146162067057887e-05,-0.0017337887702897348,-0.006638602655986703,-0.0002755324122087899,-0.003826430187332308,0.012337111573752724,-0.051371034752431655,-0.004395389724555443,0.003662311977300714,-0.013602167459714876,0.0022915768942053383,-0.016933414370610467,-0.002093787147687043,0.003002715618222629
2016-10-31,0.004166666666666652,-0.013616304361492193,0.002170236925161939,-0.0015828564470961037,0.007670582989081076,0.0008342641965422004,-0.002285017899306796,0.017389736191261385,-0.0023545570489552636,0.003527646849130539,-0.010792784788743015,0.0004284034527495262,-0.006890037610125521,-0.004055343865550287,-0.00046095454765116006
2016-11-01,-0.019363762102351356,-0.0011854080097890574,-0.004186400670067814,-0.018055198973042308,-0.006253860644931497,-0.002002319953530729,-0.011374914115581447,-0.005583550682434102,-0.005310256662405255,-0.01078748917674166,0.0066664980013155795,-0.010281835575667309,-0.020180605176057242,-0.00014084570018202403,0.0005764589059180647
2016-11-02,-0.046544428772919644,-0.019027322264902113,-0.00420552958322451,0.0008964347110724802,-0.005195383530634201,-0.006186060088131051,-0.017992277992277983,-0.025273424071504125,-0.02609985170538809,-0.012741768161913636,-0.007822415461365528,0.0021633431476488774,-0.014161466128257971,-0.011656064485114248,-0.0012662399611454989
2016-11-03,-0.008875739644970349,-0.008546897359177907,-0.004367650514243371,-0.010718660582589856,0.007146765148406509,-0.0037032449838989567,-0.056381221986317565,0.0019201630179215279,-0.007714952796670449,0.000868918360825921,0.0,0.002591938810035277,-0.02416109304956826,-0.005186770492569659,-0.0016139596969080294
2016-11-04,-0.020895522388059806,-0.000144332331754482,-0.009066692168987589,-0.009013749787811887,-0.0035464823771617082,-0.008444521006523042,0.006250000000000089,-0.015618685057950832,-0.0018414322250640547,-0.0035963188837025983,0.0042428425778751055,-0.006749410571837089,0.003680139720558806,-0.003427866232864507,-0.017552383165318708
2016-11-07,0.060975609756097615,0.02690218104511688,0.031285947552180726,0.014424897841879947,0.008490431615009397,0.029126039703975426,0.011594202898550732,0.03957353817627962,0.018243312493594344,0.026755670715413737,0.027796169829048534,0.0089645354307466,0.012666927438429232,0.025010915319936933,0.017395483548658497
2016-11-08,0.005747126436781658,0.010210601645964434,0.002146324381762099,0.0058875401039419906,0.004892881824464457,0.0008284110171703496,0.01694637740482996,0.0035926770540049002,0.0050327126321088045,0.004483480809222007,-0.0005889895761115316,0.00014323089277024081,-0.002660534561679584,0.0018314760078868009,0.010397566442363892
2016-11-09,-0.008571428571428563,-0.00657803190345474,0.04598087205361856,-0.0016208815805180965,0.012165003912363082,-0.004961135166153707,-0.008372242795041007,-0.020145985401459843,-0.0318477716574862,0.004344361232776928,0.05706129715460895,0.01877122446398949,0.07066871776309824,0.020323477887282948,-0.017494214322888224
2016-11-10,-0.09293948126801155,-0.028969451554163306,0.046416090335344995,-0.027867817262297367,-0.02323734402744393,-0.02443129092634433,-0.019321318395843612,-0.03821837591335442,-0.02410261715113271,-0.016458681520477914,0.043963064057146006,0.0040780741081922756,0.04265058367337282,0.017920043674843233,-0.034562038859753175
2016-11-11,0.06195393169181895,-0.011199118757868165,0.0005215256620898501,0.005937435439157923,-0.001641660457624483,0.005451089770115436,-0.014735099337748303,-0.004539454187882264,-0.01430994276022901,0.00012182009161376683,0.013857365376056974,-0.0022415012845812265,-0.026872882317656388,0.005619996918986292,0.007472463046264144
2016-11-14,0.015706806282722585,-0.023792472348213467,0.03677246239476917,-0.025085397912240848,-0.010408086163222086,-0.015249073546180103,-0.03310368005377251,-0.026982043544742207,-0.03462737928809545,-0.04274494352835012,0.05573083275263224,-0.010387807499403046,-0.006443938732603183,0.0098977600254182,-0.006939392964047775
2016-11-15,0.026509572901325384,0.030445060319530537,-0.0018863669527612315,0.013243151352680727,0.017714927666392377,0.019747757005794897,0.018421967327076905,0.03361286105664263,0.013701682076417532,0.0024241338298458537,0.0039863207351045205,0.013192329563880945,-0.004631228767945528,-0.012533954319326468,0.007470165362650549
2016-11-16,0.10043041606886649,0.007897269575076749,-0.02469803617186417,0.026888588257250712,0.010334479217273262,0.013249685967539282,-0.0073378839590443334,0.004372746353802359,0.02043956043956041,0.021362910422918935,-0.020339070790733604,-0.00041982590623590443,-0.00837904127865452,-0.0112756769673229,-0.005142215193212563
2016-11-17,0.10299869621903524,0.008829531184596062,0.008010084148127872,-0.00036349083033171414,0.006996710115861227,0.016595926486244306,0.012463469142169448,0.013275462497823076,0.013030368296359951,0.01236221231351431,0.016708411274214408,-0.03081654689652591,-0.00719612673065495,-0.007579828076437201,-0.001442243639576235
2016-11-18,0.029550827423167947,-0.013860975325130087,-0.003973216277343705,0.0010004342751419593,0.004010493166748175,-0.004781408999934511,-0.006537057475167751,0.004970914859862452,-0.007228659508876301,-0.0030828781881043765,-0.0039863207351045205,-0.00939400738243279,-0.00787797691362635,0.007018759453835566,-0.012881062609943705
2016-11-21,0.02640642939150384,0.011386646330239225,0.0043758924160246515,0.015173145893896178,0.004792163969067564,0.008450933358255197,0.0405913519056571,0.026099768469795892,0.00021415569118743427,0.010763754069706755,0.016504818906183827,0.012109441051408432,0.0028595574412306757,0.004577466055857959,0.007805344062400632
2016-11-22,-0.027964205816554788,-0.0012090483619345838,0.006148748358081546,0.0006266663205787282,0.0214618889697753,0.00427157540300227,-0.002463661000246309,0.006833333333333469,-0.002141098383470763,-0.021544409704308265,-0.0014784090675756811,0.010811937580756048,-0.0076014501227926745,0.017004889756586872,0.0014518418208571138
2016-11-23,0.012658227848101333,-0.009475835318312531,0.004202606179939838,-0.005098202705206556,0.004669100934113324,-0.011779321847369517,-0.005186465794023154,-0.0066341537952199214,-0.0019311232700353065,-0.0045041324939172345,0.012806144481688042,0.010124628306198202,0.0028697785972744416,0.001471634578129155,-0.0009673581630595951
2016-11-25,-0.003409090909091028,0.0009067136230436201,-0.0003798482479500098,0.005034933517832796,0.012395017471545033,0.002151188427851336,-0.0038066865276399353,0.0003204635184330673,-0.00021498441362999277,0.007037561741394471,0.014593390082585866,0.005647308896688408,0.008595067599325601,0.0020033778864505525,0.009434367439263625
2016-11-28,0.0068415051311288,0.008612540699506344,-0.006470578003513583,-0.0019679348913745898,0.008416882206901288,0.0013217630178989914,0.0002492108323641773,-0.01742763048297602,0.008063649069992573,-0.013103530437603927,-0.026845839045036568,-0.0005612610460949963,-0.004732061170714008,-0.0017999967706767706,-0.004672451360864471
2016-11-29,0.011325028312570762,0.003384359054462216,0.007661467893614882,-0.0009859076477467532,-0.0015183488599516126,0.007920109599427905,0.0038202807075824463,-0.005542731197099471,0.01311860068259385,0.0008848250576292127,-0.000493532665693297,0.0025285866201474327,0.012046492091799976,0.012486259417968881,-0.002167137746021286
2016-11-30,-0.002239641657334812,-0.016605261792330572,0.015838585686869022,-0.00843401931758414,-0.021529764512831173,-0.01358714700687813,-0.02026971126003141,-0.01567172008603046,-0.010211601221181144,-0.023119837202678073,0.0447690566814114,-0.013171204805456305,0.0068921645002499865,-0.0071226288293506634,-0.005187501703852959
2016-12-01,-0.058361391694724984,-0.013350218985805462,0.020206897368327592,-0.009319220799181238,0.006471099560105609,-0.017590962034443658,-0.02803580476270906,-0.009219659725275609,-0.044245905126568785,-0.02444457578921777,0.017993934739371165,0.0034088370098854792,-0.021156620481581623,0.012154894804261795,-0.007276362132120129
2016-12-02,0.016686531585220266,0.0034495667985880996,-0.0023225343866626336,0.0037442129301161753,-0.006944202114666509,0.0008451027267355471,0.0026064291920071536,-0.0044510186243528205,0.00689962163365232,0.003845201038312096,-0.012559302443671871,0.002971470870558157,0.0054017485788051545,-0.0009186062344955781,0.006596200283670806
2016-12-05,0.017584994138335253,0.016015989340439685,0.02034266362478898,-0.007188122021834831,0.0005183076814954113,0.016371277372134063,0.01759098786828428,0.02569089877623787,0.005636604774535758,0.020997854077253297,0.02873416853591415,-0.013262249317086305,-0.0012633631551121072,-0.0005915202971022993,0.00716021620379248
2016-12-06,0.08870967741935476,-0.004472013848817014,0.005164793262586231,0.007698667874151965,0.018637703301109587,-0.004483480499027914,-0.001021885378523435,0.0070585756426464474,-0.0064842290361577515,-0.0025865149174522095,0.014648962861046666,0.006004974247021844,-0.0009487209454210888,0.0005261070226287856,-0.0009633811436619011
2016-12-07,0.011640211640211673,0.0159133722385425,0.004540871625538623,0.00982253124944088,0.027953603167442997,0.023687401563828425,0.005455630381041798,0.007453708546919069,0.00741150442477867,0.028530713682704878,0.018505485018252,0.010591805215961703,-0.01172576571865036,0.012480168929928315,0.015317346291169764
2016-12-08,0.08158995815899583,0.0067817269414798265,0.012489602453005677,0.009817475554261934,-0.0009866674120244667,-0.005866515082406876,0.008139041966935157,-0.004010799304275503,0.013615899857252867,-0.0003777450541007088,0.01683327958722991,-0.003681511842296148,-0.008014371557684696,0.008109358460704819,-0.008077453563270276
2016-12-09,0.0,0.0165760799567245,0.004346867108292463,0.016321628837217883,-0.0007442287300268857,0.015734645837791605,0.00647548566142464,0.0017332829421499163,0.010508070631567445,-0.0017664653400030206,0.006102644026023452,-0.0036966163128391294,0.024563755562730716,0.0070795356410287,0.010419056112126235
2016-12-12,0.03288201160541582,-2.5339228927223623e-05,-0.008890522944359658,-0.0057046351524053796,0.018325582176726307,0.0032276223799796444,-0.01595922459893062,-0.0111102438009002,-0.008683533447684466,-0.008086993568389156,-0.020790648035988513,0.022688311023135732,0.02208056013236015,0.004280862257199036,0.009008158741536043
2016-12-13,-0.01310861423220977,0.008653565953349318,0.0003547776726586793,0.01668187245059327,0.005837292683999795,0.013028555300379274,0.021567462002207716,0.01870757248855437,-0.0033524386287444585,0.008917505634083556,0.0,0.0018132726846893377,0.013271800440382453,-0.003181545827798282,0.000586502850353332
2016-12-14,0.0009487666034158071,0.0012184398944856678,-0.00035465185010064015,0.0,-0.006287262279979888,-0.004762962987531982,-0.000831186102568382,-0.0071286514967584536,-0.01052517361111105,-0.0008834839786784343,0.0026534347494182597,-0.006406278947352906,-0.00030429619927430096,-0.013979069384352227,-0.009508662268789325
2016-12-15,0.02938388625592414,0.0009785840641347576,0.014989045461335504,0.005468785124041364,0.009732641209950543,-0.001596363357628805,0.002994759171449868,-0.010171431544444776,-0.02566070841100998,0.0046754400149902064,0.021616192192853267,-0.0036448013117139633,-0.002130721765455146,-0.0045318662615306815,0.00367443088409547
2016-12-16,-0.018416206261510082,-0.008836247414927723,-0.01232582868201948,0.0012949243971627222,0.004097456253388421,-0.004472958628470747,-0.005805755992369432,-0.004244415243101152,-0.0020258863252672343,-0.01446563135122847,-0.021589807132851968,-0.0014065178064858186,0.002748664626443631,0.004747722038718649,0.0
2016-12-19,0.027204502814258902,0.0042994436014163195,0.005769199725323526,0.005777646785631196,0.010798755158576201,0.021187776205580766,-0.005255693668140604,0.010860815286960479,0.0029322205932107437,-0.003191198410363305,-0.007942735219216845,0.008452480638717619,-0.0003075091756771231,0.010873411240471587,0.00035453422589548644
2016-12-20,0.05114155251141561,0.00279526567615207,0.012875992182301177,0.002657777217352608,0.008310494683806402,-0.001257564265474076,-0.001257967125125714,0.006814621409921617,0.010232767345102811,0.003328847191610196,0.010231078055910059,0.0033538339011549567,0.0006118999659321389,0.0013448093999075539,-0.001652636406017538
2016-12-21,-0.0034752389226758718,-0.002335451143868794,0.00254270550692004,0.0009405538108371303,-0.002590266667021557,0.0,-0.0004198505332101421,-0.0008039210601384905,-0.006567230632235077,-0.00280717215637738,-0.0035208043366785624,-0.008075801406429939,-0.013701482867361614,0.006969607983124071,-0.003429076019879851
2016-12-22,0.011333914559720881,-0.004153242045912164,0.0016134287854177032,-0.006577690004459402,0.008498281126555929,0.00015616061859313746,-0.013776881720430123,-0.0055281598754217676,-0.027450980392156876,-0.003071108575320114,-0.003978919994302776,-0.023162075250811376,-0.0018500085462351823,-0.0001264146400190569,0.0022534858809215574
2016-12-23,-0.0017241379310344307,-0.0017061395748553254,0.001841468610668251,0.0019781785793808737,0.00023289788486380303,-0.004878024728692698,-0.0011073253833050467,-0.00750319701438007,-0.0001152073732717529,0.0032096325479162857,0.0026616723790369168,-0.0007175581783428475,0.004328044992865099,0.0022222356011241118,0.005801303446132167
2016-12-27,0.042314335060449126,0.0020761858945954614,0.0009196477470447828,0.006350385921059187,-0.0018706871004613435,0.0006325612122712876,0.0063102242687815835,0.014212650705373475,0.008641548565502921,0.0025587113139482476,0.0004416676634859673,0.0022999603769202626,0.0015412183983363192,-0.0020911579328174446,-0.004237857007155954
2016-12-28,-0.04308202154101071,-0.008211736466426589,-0.007230578337318105,-0.004263701125769015,-0.003048546108597172,-0.004581931739780609,-0.009236505380899929,0.0009463313456055111,-0.0019419693854237918,-0.0006377212095445284,-0.012384228388532814,-0.005595087712920832,-0.005534507218559637,-0.008762741793081119,-0.0062642774648820065
2016-12-29,0.0034632034632033903,-0.0028787975288198098,-0.00705278123940678,-0.0002572545791316161,0.003291861550365649,-0.0014293247021134325,-0.004875128292849862,-0.009039928509447903,-0.00045782305139074886,0.0003826174927530346,-0.014774563351818926,-0.0007219798698607782,0.00432670844564087,-0.00262621805032337,0.0033304363742017173
2016-12-30,-0.021570319240724722,-0.01401397565119622,0.004657885494364633,-0.007795932202186662,-0.003047835109470154,-0.01208196340207901,-0.011173184357541888,-0.019969940534535713,0.005496392992099031,-0.003956955788927741,0.004541845473278183,-0.0020211750861971467,-0.00030748046496398285,-6.427226543481712e-05,-0.003200740928788748
2017-01-03,0.007936507936507908,0.018553548754890903,0.01089338732763645,0.002849191387679584,0.01152147849226548,0.0070796579173837415,0.015732290308561492,0.0050675450411403755,0.008996697414872967,0.018969134966833723,0.019459042385520542,-0.006654671863735917,0.016010618025234402,0.008286242415385114,0.0014269771632460237
2017-01-04,0.0,0.000966748925127936,0.0018439632271411988,-0.001119138789261176,-0.005810760024283823,-0.004472958628470747,0.015659763819955597,0.00465721071556513,0.021557562076749637,0.008175559930047926,0.018639961234049318,0.005825905521617658,0.008788988591754476,0.010511065674700504,0.0035629984907097345
2017-01-05,-0.016622922134733153,0.009048163680264398,-0.009204053355991393,0.0050850650318754465,-0.002804726532554369,0.0,0.016682113067655324,0.030732454634301076,0.04264722130151366,0.011728020415067597,-0.01176129464852027,0.0021722514369573176,0.009612687312035684,0.0005677656529006203,0.006626977810321177
2017-01-06,0.007117437722419906,0.015276693282284981,0.00011572354011701869,0.011149018642985453,-0.019924237001927247,0.008667574219247687,0.022706555067539602,0.019911589467614732,-0.005086362191374372,0.013812545633750117,0.0,-0.013726755351360143,-0.0038704966706620825,0.0024569307081825364,-0.0003529505527661847
2017-01-09,0.015017667844522853,0.0006202319667556466,0.0006966969015258506,0.009159418863993185,-0.012585437893717577,-0.00318293481548948,0.01207357588526059,0.001168356386386682,0.008840132069442896,-0.005596005465061227,-0.005735164673952853,0.006593131265640206,-0.0002983883784213326,-0.004902480039193358,-0.007408251075676997
2017-01-10,-0.004351610095735481,-0.002305832765139848,0.0029004770024914084,0.001007992562790605,0.00024653481619463236,-0.0003201435310165035,-0.004403522818254735,-0.0012799277217285798,0.02143158783783794,-0.005381526902665468,0.017295517735859578,-0.006986302422235746,-0.0008954323218625104,0.0047370189380961936,-0.010782231311181611
2017-01-11,-0.020979020979021046,0.003876787733446019,0.007520886632070178,0.0053731556136822345,-0.004902095029440057,0.009103661313108802,0.013992762364294364,0.003920090463626069,0.001963824289405558,0.006025149754447678,0.005665645339666847,0.004397352304973845,-0.018242925102693652,0.002074594004006114,0.0031138474704501817
2017-01-12,-0.03928571428571426,-0.0019185305293906163,-0.00964622865946585,-0.004175045733487259,0.009849735799207338,-0.009178557910204388,0.004203346815766507,0.018297414332557382,-0.010728285537445759,-0.0052565713349257415,-0.006499067054867913,-0.00817235111070036,-0.007005427718076218,-0.006963552693833641,0.0010754138801625235
