date,AMD,GOOG,JPM,AAPL,T,MSFT,FB,AMZN,BABA,V,BAC,WMT,PFE,BA,PG
2017-09-18,13.08,915.0,89.5834,155.0978,34.3229,73.1992,170.01,974.19,179.98,103.7709,24.0285,77.3302,33.7185,245.647,88.6088
2017-09-19,13.12,921.81,90.5668,155.1565,35.0475,73.4719,172.52,969.86,180.07,104.345,24.1841,77.3785,33.6236,245.0452,89.5791
2017-09-20,13.74,931.58,91.2031,152.5564,35.2493,72.9849,172.17,973.21,177.95,103.9095,24.3787,77.8135,34.1358,247.9571,89.7978
2017-09-21,13.41,932.45,91.6176,149.9367,35.0567,72.274,171.11,964.65,177.39,104.246,24.476,77.3399,34.1169,248.5201,88.1236
2017-09-22,13.3,928.53,91.4248,148.4705,35.396,72.4688,170.54,955.1,178.14,104.4935,24.3398,76.8759,34.1074,248.918,87.7431
2017-09-25,12.61,920.97,90.7403,147.1606,35.8822,71.3488,162.87,939.79,169.59,101.9792,24.0868,76.5086,33.6806,246.8506,88.1997
2017-09-26,12.45,924.86,90.3354,149.6923,35.5153,71.3488,164.21,938.6,167.02,101.9,24.1355,76.7405,33.4814,246.2488,88.1332
2017-09-27,12.74,944.49,91.7623,150.7578,35.5611,71.9234,167.68,950.87,170.99,102.8404,24.7192,76.6439,33.6236,247.7824,86.4399
2017-09-28,12.74,949.5,91.9551,149.8292,35.8088,71.9429,168.73,956.4,170.24,103.5234,24.7581,76.3152,33.7659,246.8021,86.459
2017-09-29,12.75,959.11,92.0804,150.6503,35.928,72.5467,170.87,961.35,172.71,104.1767,24.6511,75.5323,33.8608,246.7438,86.5446
2017-10-02,12.71,953.27,93.3626,150.3473,35.873,72.6636,169.47,959.19,173.61,104.3747,24.9235,75.8319,34.2117,248.4715,87.2961
2017-10-03,13.42,957.79,93.8543,151.0022,36.2124,72.3227,169.96,957.1,178.56,104.5232,25.1569,76.5762,34.2781,247.9571,87.629
2017-10-04,13.31,951.68,92.8999,150.0247,36.2307,72.7415,168.42,965.45,178.71,104.246,25.011,76.4506,34.1074,248.2483,87.9144
2017-10-05,13.34,969.96,94.1509,151.8917,36.2399,73.9881,171.24,980.85,178.89,105.1666,25.4196,76.7599,34.1453,251.2864,87.5434
2017-10-06,13.23,978.89,93.986,151.8037,35.8405,74.0173,172.23,989.58,179.2,105.6517,25.4974,76.3636,34.1927,250.9855,87.8288
2017-10-09,13.47,977.0,93.4915,152.3316,35.5712,74.2997,172.5,990.99,182.09,105.9289,25.1472,77.8425,34.2781,250.8011,87.629
2017-10-10,13.7,972.6,94.1897,152.3902,35.7569,74.2997,171.59,987.2,183.12,106.2258,25.225,81.3224,34.5247,253.2664,87.1534
2017-10-11,13.88,989.25,93.9084,153.0256,35.469,74.4263,172.74,995.0,184.69,107.3444,25.1278,82.869,34.5721,253.7615,87.0012
2017-10-12,14.2,987.83,93.0842,152.488,33.305,75.1081,172.55,1000.93,180.53,107.0177,24.7581,83.2266,34.4773,254.2177,87.6575
2017-10-13,14.22,989.68,92.9581,153.4557,33.1564,75.4684,173.74,1002.94,178.45,107.5622,25.1278,83.7293,34.4678,253.082,88.5041
2017-10-16,14.26,992.0,94.8782,156.2806,33.593,75.6243,174.52,1006.34,179.56,107.2058,25.5266,82.8786,34.1263,252.1211,88.5993
2017-10-17,14.16,992.18,94.6648,156.8573,33.6487,75.5658,176.11,1009.13,175.32,106.4535,25.4877,83.1106,34.335,251.0243,88.2758
2017-10-18,14.07,992.81,95.0236,156.1633,33.1657,75.5853,176.03,997.0,179.61,106.7109,25.7601,83.3426,33.9841,252.4026,88.2473
2017-10-19,13.95,984.45,95.14,152.4684,33.1472,75.8775,174.56,986.61,177.93,105.9388,25.8574,83.5166,34.3729,251.432,87.7773
2017-10-20,13.81,988.2,96.4976,152.7323,33.0078,76.754,174.98,982.91,177.32,106.4634,26.4313,84.5219,34.5437,256.9743,84.5763
2017-10-23,14.1,968.45,96.3328,152.6541,32.7385,76.7735,171.27,966.3,173.13,106.4436,26.4216,85.6915,34.5247,254.6156,83.6659
2017-10-24,14.25,970.54,97.8649,153.5632,32.3763,76.8027,171.8,975.9,173.7,107.3147,26.9275,85.0439,34.4014,258.1875,83.3592
2017-10-25,12.33,973.33,97.9813,152.8887,31.0996,76.5787,170.6,972.91,170.0,108.4432,26.8837,85.5369,34.2971,250.8108,83.225
2017-10-26,12.005,972.56,98.6601,153.8662,31.2804,76.7053,170.63,972.43,170.32,108.6907,26.9858,85.6625,33.8987,251.6552,83.8575
2017-10-27,11.84,1019.27,98.6892,159.3792,31.5497,81.6235,177.88,1100.95,176.15,108.6016,27.0442,85.2275,33.7659,248.9277,83.4167
2017-10-30,10.89,1017.11,98.3401,162.9666,31.1503,81.7015,179.87,1110.85,181.58,108.9282,26.8496,84.0482,33.3391,251.6358,82.6787
2017-10-31,10.985,1016.64,97.5643,165.2344,31.2525,81.01,180.06,1105.28,184.89,108.8688,26.6453,84.3962,33.2537,250.4031,82.7458
2017-11-01,10.8,1025.5,97.8649,163.1328,31.1596,81.01,182.66,1103.68,186.08,109.9478,26.7815,85.0052,33.4434,250.9078,83.2729
2017-11-02,10.85,1025.58,98.5147,164.3253,30.8067,81.8573,178.92,1094.22,184.81,109.8587,27.1123,85.8365,33.6331,254.9165,82.9088
2017-11-03,11.12,1032.48,98.3401,168.6165,30.9274,81.9449,178.92,1111.6,183.21,110.2349,27.0637,86.6871,33.7185,254.0624,82.9758
2017-11-06,11.93,1025.9,97.7292,170.3271,30.5188,82.2663,180.17,1120.66,187.84,110.7892,26.9956,85.7398,33.5003,256.3142,82.4679
2017-11-07,12.05,1033.33,95.7606,170.8745,30.7138,82.0715,180.25,1123.17,188.51,110.9575,26.4411,85.9815,33.5383,258.3137,83.3592
2017-11-08,11.71,1039.85,94.6842,172.2723,31.0575,82.354,179.56,1132.88,185.9,111.3337,26.0617,87.2478,33.5193,257.7702,83.9342
2017-11-09,11.12,1031.26,94.6745,171.9204,31.5776,81.8962,179.3,1129.13,185.13,111.007,25.7698,87.2864,33.6916,256.3552,84.1259
2017-11-10,11.26,1028.07,94.5582,171.3514,31.7819,81.682,178.46,1125.35,186.41,110.7496,25.7893,87.8858,33.6725,254.5499,84.4901
2017-11-13,11.09,1025.75,94.8976,170.6647,31.7355,81.7404,178.77,1129.17,184.54,110.2745,25.6823,87.9534,33.7873,256.082,85.2951
2017-11-14,11.12,1026.0,94.3254,168.0847,31.3175,81.8573,178.07,1136.84,181.79,110.8486,25.5266,88.0501,33.8639,255.4379,85.1705
2017-11-15,11.07,1020.91,95.2176,165.8676,31.4011,81.2211,177.95,1126.69,181.48,109.1361,26.0617,86.8321,33.8447,256.5113,84.5572
2017-11-16,11.25,1032.5,95.4891,167.8492,32.0605,81.4364,179.59,1137.29,185.43,110.0931,26.0325,96.2954,34.0362,257.331,85.5347
2017-11-17,11.38,1019.09,95.1691,166.9173,32.0512,80.6534,179.0,1129.88,185.13,108.9031,25.8963,94.2172,33.8543,255.9258,84.7488
2017-11-20,11.34,1018.38,96.0128,166.7505,32.172,80.7806,178.74,1126.31,188.0,109.032,26.013,94.2268,33.8352,258.2386,84.5955
2017-11-21,11.4,1034.49,95.9352,169.8505,31.8841,81.9454,181.86,1139.49,190.9,110.5195,26.0033,93.2989,34.017,260.5416,85.0268
2017-11-22,11.37,1035.96,95.654,171.6359,32.3856,81.3483,180.87,1156.16,189.84,109.8948,25.9352,93.1925,33.9117,258.746,84.653
2017-11-24,11.38,1040.61,95.3436,171.6457,32.3299,81.4951,182.78,1186.0,191.19,111.0352,25.8671,93.3955,33.9692,259.4584,84.768
2017-11-27,11.55,1054.21,94.9654,170.7824,32.2091,82.0922,183.03,1195.83,188.03,111.4417,25.8671,93.3955,33.9692,259.1656,85.2568
2017-11-28,11.17,1047.41,98.2916,169.7818,32.8964,83.0808,182.42,1193.6,186.69,112.4136,26.8886,93.5405,34.3137,261.5174,85.6785
2017-11-29,10.83,1021.66,100.5899,166.26,33.8809,81.5734,175.13,1161.27,179.91,108.9428,27.5112,94.3042,34.6583,262.7958,85.6593
2017-11-30,10.89,1021.41,101.356,168.585,33.788,82.3858,177.18,1176.75,177.08,111.65,27.5209,93.9852,34.7062,270.1146,86.2439
2017-12-01,10.73,1010.17,101.6178,167.8002,33.8994,82.4739,175.1,1162.35,174.61,109.8055,27.4525,94.1012,34.7923,264.8256,86.5985
2017-12-04,10.03,998.68,103.7124,166.5739,34.6146,79.3613,171.47,1133.95,169.58,106.5331,28.3904,93.7725,34.5147,271.2564,87.6048
2017-12-05,9.91,1005.15,102.5196,166.417,33.9459,79.8605,172.83,1141.57,168.96,107.6735,28.2634,94.5652,34.1032,268.8851,87.5952
2017-12-06,10.0,1018.38,101.7535,165.7989,33.5372,81.0253,176.06,1152.35,172.63,108.8238,27.9801,94.5263,34.0362,271.5491,87.4514
2017-12-07,10.04,1030.93,101.4529,166.1031,33.593,80.7414,180.14,1159.79,174.47,110.4699,28.1169,94.5361,33.9787,275.1598,86.3493
2017-12-08,9.94,1037.05,102.7233,166.1521,34.1131,82.376,179.0,1162.0,177.62,111.6599,28.3806,94.3114,34.2085,278.9949,86.6081
2017-12-11,10.16,1041.1,102.4227,169.3894,34.2709,83.4234,179.04,1168.92,179.29,111.4318,28.2732,94.6826,34.6583,276.321,86.4739
2017-12-12,9.9,1040.48,103.6154,168.4378,35.3854,83.766,176.96,1165.08,174.64,112.5127,28.6444,94.4579,35.0125,282.9373,86.1097
2017-12-13,10.11,1040.61,102.316,168.997,35.3297,83.5408,178.3,1164.13,176.47,112.364,28.1755,95.4934,35.0699,284.7914,87.0968
2017-12-14,10.13,1049.15,101.4917,168.948,35.0511,82.8948,178.39,1174.26,171.75,111.9772,28.068,94.878,34.8976,286.7821,87.2118
2017-12-15,10.29,1064.19,102.9269,170.6647,35.5155,85.009,180.18,1179.14,173.55,112.8697,28.3709,94.8584,35.6059,286.8407,88.0648
2017-12-18,10.98,1077.14,103.7221,173.0682,35.7198,84.549,180.82,1190.58,173.37,112.602,28.8007,95.6301,35.5389,288.9875,88.0552
2017-12-19,10.95,1070.68,103.2857,171.2239,35.339,84.0107,179.51,1187.38,171.28,111.2037,28.7714,96.5092,35.357,290.0707,87.8635
2017-12-20,10.98,1064.95,102.9269,171.0375,35.8034,83.7072,177.89,1177.62,172.64,111.1839,28.8007,96.4604,34.8976,290.705,87.7198
2017-12-21,10.89,1063.63,104.5658,171.685,36.1099,83.6876,177.45,1174.76,175.32,111.4715,29.1329,95.7864,34.687,287.9044,87.854
2017-12-22,10.54,1060.12,104.1973,171.685,36.1656,83.6974,177.2,1168.36,176.29,111.7492,29.1915,95.9329,34.5913,287.9727,88.2948
2017-12-26,10.46,1056.74,103.7803,167.3293,36.277,83.5898,175.99,1176.76,172.33,112.0466,29.0938,96.8609,34.6583,288.2264,88.6302
2017-12-27,10.53,1049.37,103.9742,167.3587,36.1192,83.8932,177.62,1182.26,172.97,113.068,29.045,96.9586,34.7732,288.4801,88.2661
2017-12-28,10.55,1048.14,104.527,167.8296,36.3885,83.903,177.92,1186.1,172.3,113.3953,29.1134,97.0953,34.8115,289.1925,88.2373
2017-12-29,10.28,1046.4,103.7027,166.0148,36.1099,83.7268,176.46,1169.47,172.43,113.068,28.8398,96.4604,34.6679,287.7873,88.0552
2018-01-02,10.98,1065.0,104.6821,168.9872,35.7941,84.1281,181.42,1189.01,183.65,113.554,29.2111,96.3041,34.8785,289.6706,86.8764
2018-01-03,11.55,1082.48,104.7888,168.9578,34.9675,84.5196,184.67,1204.2,184.0,114.6844,29.1134,97.1442,35.1369,290.6075,86.771
2018-01-04,12.12,1086.4,106.2899,169.7426,35.2926,85.2635,184.33,1209.59,185.71,115.1108,29.4944,97.2321,35.2135,289.5047,87.3844
2018-01-05,11.88,1102.23,105.6076,171.6751,35.4226,86.3206,186.85,1229.14,190.7,117.8676,29.6311,97.8084,35.2805,301.3808,87.4419
2018-01-08,12.28,1106.94,105.7635,171.0375,35.5248,86.4087,188.28,1246.87,190.33,118.3436,29.426,99.2541,34.888,302.6592,87.9019
2018-01-09,11.82,1106.26,106.2997,171.0179,35.2801,86.35,187.87,1252.7,190.8,118.1156,29.5725,98.0624,34.8498,310.7392,87.2598
2018-01-10,11.96,1102.61,107.4694,170.9786,34.4614,85.9585,187.84,1254.33,189.79,117.9866,29.8461,97.3591,34.9072,312.525,86.7039
2018-01-11,12.14,1105.52,108.0445,171.9498,34.3296,86.213,187.77,1276.68,188.75,118.8395,29.9535,97.701,34.9933,320.1952,86.3972
2018-01-12,12.02,1122.26,109.8284,173.7254,34.7249,87.7007,179.37,1305.2,187.79,119.0874,30.4713,98.5312,34.9742,328.0898,85.8797
2018-01-16,11.91,1121.76,109.4385,172.8425,34.5555,86.4772,178.39,1304.86,182.4,119.3849,30.5202,98.3554,35.0316,327.0651,86.4643
2018-01-17,12.18,1131.98,110.1403,175.6972,34.6778,88.2293,177.6,1295.0,183.83,120.9616,30.4616,100.3188,35.5868,342.5323,87.4035
2018-01-18,12.47,1129.79,110.4035,175.8542,34.9601,88.1901,179.8,1293.32,184.4,122.0822,30.7546,101.8817,35.4049,331.9444,87.0844
2018-01-19,12.59,1137.51,110.1598,175.0694,35.0166,88.0923,181.29,1294.58,184.05,121.6756,30.9891,102.165,35.357,329.5731,87.9439
2018-01-22,12.65,1155.81,111.4465,173.6371,35.6377,89.6681,185.37,1327.31,184.02,123.292,31.204,103.0051,35.3475,329.8365,88.7357
2018-01-23,12.94,1169.97,111.3295,173.6764,34.9978,89.952,189.35,1362.54,192.28,123.6093,31.1845,103.4446,35.2422,327.4847,85.9932
2018-01-24,12.71,1164.24,112.7527,170.91,34.8378,89.8737,186.55,1357.51,195.53,123.5101,31.3506,103.3372,35.3475,326.6065,85.2786
2018-01-25,12.41,1170.37,112.7819,167.859,35.2424,90.3729,187.48,1377.95,198.33,124.1745,31.3506,104.1284,35.6346,334.8231,85.3076
2018-01-26,12.95,1175.84,113.3863,168.2514,35.5906,92.0662,190.0,1402.05,205.22,125.2654,31.4581,105.8769,37.3383,334.9305,84.7185
2018-01-29,13.32,1175.58,113.2693,164.7689,35.0636,91.9292,185.98,1417.68,203.01,123.7977,31.5362,107.01,37.3479,332.5884,83.8784
2018-01-30,12.87,1163.69,112.2068,163.7977,35.233,90.7742,187.12,1437.82,199.66,122.5185,31.1454,105.2322,36.1802,329.5535,83.9653
2018-01-31,13.74,1169.94,112.7527,164.249,35.2424,92.9961,186.89,1450.89,204.29,123.1928,31.2627,104.1284,35.4528,345.8112,83.3762
2018-02-01,13.25,1167.7,113.9224,164.5923,36.8516,92.262,193.09,1390.0,192.22,124.6704,31.7511,103.0734,35.5783,348.3191,82.9031
2018-02-02,12.45,1111.9,111.3978,157.4506,35.8259,89.8345,190.28,1429.95,187.31,119.9005,31.2138,102.0575,35.3658,340.483,81.358
2018-02-05,11.57,1055.8,106.056,153.5168,34.4708,86.1347,181.26,1390.0,180.53,115.2993,29.5628,97.7693,33.4917,320.9368,78.2775
2018-02-06,11.65,1080.6,109.2825,159.9326,34.659,89.3941,185.31,1442.84,185.17,118.9684,30.4811,98.5606,34.081,332.6762,79.5522
2018-02-07,11.6,1048.58,110.0233,156.5089,34.7531,87.7105,180.18,1416.78,180.3,118.651,30.5299,100.4653,33.7912,339.7121,79.0307
2018-02-08,11.22,1001.52,105.1592,152.2023,33.4733,83.208,171.58,1350.5,173.7,112.9094,29.0547,97.701,32.4871,323.2859,77.4663
2018-02-09,11.31,1037.78,107.2647,154.064,33.925,86.3108,176.11,1339.6,176.67,115.3488,29.6311,97.066,32.9991,326.3946,77.1766
2018-02-12,11.68,1051.94,108.9218,160.2695,34.2261,87.2407,176.41,1386.23,177.44,117.4809,30.4029,97.2419,33.4821,337.1525,78.5382
2018-02-13,11.78,1052.1,109.5944,161.875,34.4425,87.9259,173.15,1414.51,179.25,117.3619,30.4616,98.6387,33.7526,336.5249,78.7024
2018-02-14,12.2,1069.7,112.1288,164.8596,34.2638,89.3026,179.52,1451.05,186.76,119.8212,31.2627,99.342,33.9941,338.1822,77.9105
2018-02-15,12.19,1089.52,112.5967,170.3953,34.819,91.1219,179.96,1461.76,187.45,121.4702,31.4678,100.8365,34.4964,349.5678,79.5811
2018-02-16,11.82,1094.8,111.7877,169.8437,34.9507,90.4728,177.36,1448.69,183.68,121.043,31.2334,102.3506,35.0277,348.1752,79.7646
2018-02-20,12.02,1102.46,111.8169,169.2724,34.6025,91.1809,176.01,1468.35,187.19,121.202,31.1943,91.928,34.7862,346.5179,78.5479
2018-02-21,11.72,1111.34,112.2848,168.5041,34.1696,89.9713,177.91,1482.92,188.82,119.6325,31.1357,89.398,34.5447,345.5568,77.4856
2018-02-22,11.84,1106.63,112.0801,169.9127,34.3202,90.2073,178.99,1485.34,188.75,119.5828,30.9598,90.6191,34.5254,349.0382,78.065
2018-02-23,12.07,1126.79,114.3513,172.8677,34.5555,92.4986,183.29,1500.0,193.29,122.1159,31.292,90.7363,35.0277,349.7639,78.2678
2018-02-26,12.42,1143.75,115.7745,176.2856,35.2519,93.8361,184.93,1521.95,194.19,123.7649,31.673,90.9609,35.8295,356.452,78.8279
2018-02-27,12.53,1118.29,114.4001,175.7143,34.6966,92.6363,181.46,1511.98,188.26,122.553,31.5851,89.398,35.5493,357.5896,77.7753
2018-02-28,12.11,1104.73,112.587,175.4484,34.1602,92.2134,178.32,1512.45,186.14,122.1258,31.3604,87.923,35.076,355.2066,75.8247
2018-03-01,11.9,1069.52,110.5692,172.3752,33.8779,91.3087,175.94,1493.45,181.99,119.6026,30.87,87.0146,34.4191,342.9287,75.9985
2018-03-02,11.81,1078.92,110.462,173.567,34.2073,91.5054,176.62,1500.25,179.76,119.9702,31.0171,86.7118,34.7282,338.0057,76.771
2018-03-05,11.91,1090.93,112.1581,174.1679,34.5367,92.0856,180.4,1523.61,181.6,121.0728,31.5074,87.8937,34.8925,345.9295,77.5339
2018-03-06,11.76,1095.06,112.2556,174.0201,34.6966,91.7709,179.78,1537.64,187.37,120.2583,31.4878,86.9951,34.6606,342.1735,77.2732
2018-03-07,12.24,1109.64,111.8364,172.4047,34.7343,92.3019,183.71,1545.0,189.05,121.043,31.5565,85.7057,34.7089,340.3299,76.4427
2018-03-08,11.97,1126.0,111.8462,174.2861,34.9225,92.8625,182.34,1551.86,187.18,121.4106,31.5761,86.3936,35.2595,341.9872,77.2249
2018-03-09,11.7,1160.04,115.0629,177.2805,34.866,94.9375,185.23,1578.89,190.55,123.6854,32.086,87.1797,35.5204,347.6653,77.5339
2018-03-12,11.52,1164.5,114.6925,178.9944,35.1578,95.1636,184.76,1598.39,192.74,123.4172,32.2037,86.541,35.3658,337.535,77.1187
2018-03-13,11.64,1138.17,113.3181,177.2706,35.186,92.8428,181.88,1588.18,188.41,122.3841,31.733,86.767,35.501,332.1217,76.9835
2018-03-14,11.36,1149.49,112.0509,175.7636,34.8472,92.2921,184.19,1591.0,192.56,121.7682,31.5173,86.1479,35.1146,323.8743,76.2882
2018-03-15,11.46,1149.58,112.3335,175.9704,34.8566,92.6166,183.86,1582.32,199.06,122.5927,31.478,85.9907,35.3368,323.5998,75.9695
2018-03-16,11.47,1135.73,112.5285,175.3499,34.819,93.0297,185.09,1571.68,200.28,123.7053,31.5467,87.6219,35.53,324.0803,76.2592
2018-03-19,11.43,1099.82,111.6415,172.6707,34.4237,91.3481,172.56,1544.93,194.53,122.394,31.3603,85.9317,35.0953,325.3453,75.9599
2018-03-20,11.11,1097.71,111.7487,172.6116,34.1979,91.5841,168.15,1586.51,198.95,124.0828,31.3603,86.423,35.0953,331.1018,75.6219
2018-03-21,11.26,1090.88,111.8462,168.7011,33.8779,90.9449,169.39,1581.86,195.3,122.404,31.2525,86.649,35.0374,330.5821,74.3955
2018-03-22,10.91,1049.08,107.177,166.3174,33.2851,88.2995,164.89,1544.92,184.65,119.1954,29.9581,85.6271,34.3901,313.4303,73.7871
2018-03-23,10.63,1021.57,104.3111,162.466,32.6545,85.7328,159.39,1495.56,181.2,116.2252,28.6048,83.937,33.3179,314.7934,73.3043
2018-03-26,10.44,1053.21,107.5279,170.1786,32.6451,92.2233,160.06,1555.86,190.5,119.8411,29.8502,85.9809,33.8492,322.6093,73.7871
2018-03-27,10.0,1005.1,105.4419,165.8151,32.8428,87.9848,152.22,1497.05,181.89,116.6225,28.948,84.556,33.8202,314.9111,75.1197
2018-03-28,9.81,1004.56,105.2761,163.9829,33.4639,87.9061,153.03,1431.42,178.91,116.2152,28.8205,86.2462,34.1003,313.8323,76.1337
2018-03-29,10.05,1031.79,107.1965,165.2635,33.5485,89.7549,159.79,1447.34,183.54,118.8278,29.4089,87.4253,34.2839,321.5404,76.5586
2018-04-02,9.53,1006.47,105.1299,164.1799,33.031,87.0506,155.39,1371.99,177.61,117.606,28.7421,84.0647,33.8588,316.2055,74.7431
2018-04-03,9.55,1013.41,106.5726,165.8643,33.2851,88.2208,156.11,1392.05,174.67,118.4106,29.0167,85.293,34.4674,324.4235,75.7667
2018-04-04,9.77,1025.14,108.1907,169.036,33.765,90.7973,155.1,1410.57,172.07,119.0166,29.301,85.7057,34.9021,321.1089,76.3365
2018-04-05,10.02,1027.81,109.6113,170.2082,34.0097,90.8465,159.34,1451.75,172.57,120.3874,29.7325,86.2855,34.5157,329.8956,76.0951
2018-04-06,9.61,1007.04,106.8779,165.8545,33.5297,88.7322,157.2,1405.23,167.52,116.9205,29.0559,85.1849,33.9747,319.8144,75.7378
2018-04-09,9.53,1015.45,108.1613,167.4994,33.5679,89.2632,157.93,1406.08,169.87,118.0033,29.2912,84.782,34.2549,316.2448,75.477
2018-04-10,9.98,1031.64,110.2285,170.6514,34.1787,91.3382,165.04,1436.22,177.1,119.9205,29.8894,84.9491,34.7282,328.356,75.6798
2018-04-11,9.82,1019.97,108.3768,169.8536,33.6443,90.3351,166.32,1427.05,175.36,118.9868,29.3207,84.4185,34.5737,321.0304,75.5833
2018-04-12,10.08,1032.51,111.0711,171.5281,33.5584,92.0266,163.87,1448.5,175.92,120.2682,30.0561,83.9468,35.0857,330.9547,75.1197
2018-04-13,9.93,1029.27,108.0633,172.1092,33.5393,91.5349,164.52,1430.79,172.04,119.9503,29.2226,84.5265,35.0857,322.9133,75.6798
2018-04-16,10.09,1037.98,107.9751,173.1829,34.0165,92.6068,164.83,1441.5,174.7,121.0728,29.3501,85.3323,35.2885,325.3551,75.9116
2018-04-17,10.52,1074.16,107.9751,175.5666,33.7492,94.4753,168.66,1503.83,178.7,122.9801,29.4579,86.3739,35.0953,330.2094,75.7378
2018-04-18,10.36,1072.08,107.1032,175.1726,33.6061,94.8391,166.36,1527.84,182.68,123.6556,28.9578,86.0496,35.2499,334.4067,75.5157
2018-04-19,10.11,1087.7,109.4545,170.2082,33.2338,94.5146,168.1,1556.91,181.39,123.1391,29.5952,86.3641,35.2885,334.0536,73.0471
2018-04-20,9.99,1072.96,109.2096,163.2343,33.0907,93.423,166.28,1527.49,179.11,123.3775,29.6737,85.4699,35.3851,332.1217,71.9263
2018-04-23,10.04,1067.45,108.6805,162.7615,33.3007,93.7672,165.84,1517.86,175.57,123.6358,29.7325,84.6052,35.5493,332.2884,71.1466
2018-04-24,10.09,1019.98,108.1711,160.496,33.4056,91.5742,159.69,1460.09,173.09,120.4669,29.605,85.0277,35.8005,322.6975,70.6593
2018-04-25,9.71,1021.18,107.7596,161.1954,33.5965,90.7777,159.69,1460.17,170.22,120.4073,29.556,85.6566,35.4334,336.2307,70.4644
2018-04-26,11.04,1040.04,107.8674,161.7568,31.5922,92.6953,174.16,1517.96,173.9,126.2384,29.4874,86.4132,35.5976,336.1621,70.903
2018-04-27,11.11,1030.05,107.1816,159.8853,31.5349,94.2294,173.59,1572.62,177.16,125.1755,29.5658,85.7745,35.7426,334.289,70.9615
2018-04-30,10.88,1017.33,106.5741,162.7812,31.2104,91.9676,172.0,1566.13,178.54,126.0397,29.3403,86.9242,35.3658,327.1105,70.5034
2018-05-01,11.13,1037.31,106.5741,166.5637,31.0577,93.423,173.86,1582.26,179.5,126.6656,29.3697,85.8924,34.1969,323.1683,70.133
2018-05-02,10.97,1024.38,105.7316,173.9216,30.5996,91.9578,176.07,1569.68,181.45,125.543,29.0069,84.841,33.7043,317.9217,69.1389
2018-05-03,10.93,1023.72,105.0654,174.2368,30.485,92.5085,174.02,1572.08,182.45,126.3377,28.6342,84.7329,33.5787,324.296,69.5483
2018-05-04,11.28,1048.21,106.2312,181.0727,30.6759,93.5804,176.61,1580.95,188.89,127.3113,28.7323,86.0103,33.656,327.9637,70.5911
2018-05-07,11.59,1054.79,107.1522,182.3828,30.5805,94.6228,177.97,1600.14,195.35,128.404,29.0657,83.9861,33.7429,333.8477,70.1525
2018-05-08,11.61,1053.91,108.7393,183.2594,30.256,94.2196,178.92,1592.39,196.31,129.0397,29.3501,84.2514,33.7912,331.8275,69.6263
2018-05-09,11.95,1082.76,111.1103,184.5498,29.9696,95.3308,182.66,1608.0,195.43,129.9735,30.1248,81.6179,33.9747,337.839,70.5326
2018-05-10,12.13,1097.57,111.9724,187.1896,30.4278,96.2847,185.53,1609.08,195.96,130.1325,30.2915,81.7663,34.1796,339.1006,71.2928
2018-05-11,11.95,1098.26,111.5511,186.4776,30.8191,96.0782,186.99,1602.91,194.36,130.947,30.3209,82.4486,34.6283,337.5139,71.5072
2018-05-14,12.23,1100.2,111.5903,186.0425,30.7236,96.4027,186.64,1601.54,198.64,130.3411,30.517,83.4473,34.9794,339.6131,71.4195
2018-05-15,12.45,1079.23,110.738,184.3517,30.6282,95.7045,184.32,1576.12,196.61,130.2318,30.6151,83.5759,34.8136,337.1788,71.0979
2018-05-16,12.82,1081.77,111.0417,186.0722,30.8286,95.9515,183.2,1587.28,198.11,130.0232,30.4582,85.1679,34.8039,336.0454,71.6632
2018-05-17,12.82,1078.59,110.6694,184.8955,30.4755,94.9934,183.76,1581.76,196.02,129.2769,30.213,83.5462,34.8331,339.1696,72.0823
2018-05-18,13.0,1066.36,108.8765,184.2231,30.59,95.1712,182.68,1574.37,195.0,129.2769,29.6737,82.7057,34.7648,346.1572,71.5852
2018-05-21,12.99,1079.58,109.8758,185.5283,31.1054,96.3959,184.49,1585.46,197.64,130.0032,29.9581,83.566,34.9209,358.6639,72.1797
2018-05-22,12.98,1069.73,110.7184,185.0636,30.9527,96.2971,183.8,1581.4,195.87,130.053,30.2915,82.4387,34.8429,349.8925,72.1505
2018-05-23,13.1,1079.69,110.2089,186.2502,30.8573,97.4428,186.9,1601.86,196.8,131.2171,29.8502,82.0827,35.0867,354.0219,72.2967
2018-05-24,13.41,1079.24,108.9745,186.0425,31.2868,97.0972,185.93,1603.07,197.37,131.227,29.6246,81.9245,35.0087,353.815,71.8971
2018-05-25,13.54,1075.66,108.416,186.4677,31.0291,97.1465,184.92,1610.15,199.2,130.6201,29.5756,81.5389,34.8039,354.8892,72.4234
2018-05-29,13.36,1060.32,103.7819,185.7953,30.8573,96.8009,185.74,1612.87,198.0,129.0381,28.3989,81.4795,34.8234,347.3891,72.17
2018-05-30,13.82,1067.8,106.1529,185.3998,31.0863,97.7293,187.67,1624.89,197.98,129.9833,28.9186,83.1803,35.1648,353.0167,72.9887
2018-05-31,13.73,1084.99,104.84,184.7768,30.8477,97.6206,191.78,1629.62,198.01,130.0629,28.5937,81.618,35.0477,347.0738,71.3123
2018-06-01,14.4,1119.5,106.2018,188.1091,30.9909,99.5466,193.99,1641.54,204.34,130.1923,28.9481,82.0629,35.3599,351.5679,71.5852
2018-06-04,14.85,1139.29,106.2508,189.6813,30.9336,100.4157,193.28,1665.27,208.95,132.4011,28.9481,84.4658,35.555,355.52,72.2967
